iter	Passed	Remaining
3217	168192	197671
3218	168242	197615
3219	168290	197558
3220	168339	197501
3221	168387	197444
3222	168435	197388
3223	168484	197332
3224	168532	197274
3225	168581	197218
3226	168630	197162
3227	168701	197131
3228	168796	197129
3229	168853	197083
3230	168904	197028
3231	168968	196990
3232	169015	196932
3233	169061	196872
3234	169109	196815
3235	169156	196757
3236	169204	196699
3237	169251	196641
3238	169299	196583
3239	169348	196528
3240	169397	196471
3241	169446	196415
3242	169494	196358
3243	169540	196299
3244	169587	196240
3245	169634	196182
3246	169681	196124
3247	169729	196067
3248	169777	196009
3249	169825	195952
3250	169872	195893
3251	169919	195835
3252	169966	195777
3253	170014	195720
3254	170062	195663
3255	170109	195604
3256	170157	195547
3257	170206	195492
3258	170256	195437
3259	170305	195381
3260	170355	195326
3261	170403	195268
3262	170449	195210
3263	170498	195153
3264	170546	195096
3265	170595	195040
3266	170642	194983
3267	170690	194926
3268	170740	194870
3269	170787	194813
3270	170836	194757
3271	170884	194699
3272	170932	194642
3273	170980	194585
3274	171029	194529
3275	171076	194471
3276	171125	194415
3277	171172	194357
3278	171218	194298
3279	171265	194240
3280	171313	194183
3281	171361	194125
3282	171409	194068
3283	171457	194012
3284	171505	193955
3285	171554	193899
3286	171601	193841
3287	171648	193783
3288	171696	193726
3289	171745	193670
3290	171793	193612
3291	171841	193556
3292	171889	193499
3293	171936	193441
3294	171984	193384
3295	172032	193328
3296	172080	193270
3297	172128	193214
3298	172177	193157
3299	172222	193098
3300	172270	193041
3301	172317	192983
3302	172364	192924
3303	172411	192867
3304	172459	192810
3305	172508	192754
3306	172557	192698
3307	172603	192640
3308	172670	192603
3309	172719	192547
3310	172785	192511
3311	172834	192456
3312	172875	192391
3313	172922	192333
3314	172970	192276
3315	173019	192220
3316	173067	192164
3317	173116	192107
3318	173163	192050
3319	173210	191992
3320	173259	191937
3321	173305	191877
3322	173352	191819
3323	173400	191763
3324	173447	191704
3325	173495	191648
3326	173548	191596
3327	173667	191618
3328	173741	191590
3329	173786	191530
3330	173833	191473
3331	173881	191415
3332	173928	191358
3333	173976	191301
3334	174025	191245
3335	174073	191188
3336	174119	191129
3337	174166	191071
3338	174214	191015
3339	174261	190957
3340	174309	190900
3341	174358	190844
3342	174405	190786
3343	174450	190727
3344	174498	190670
3345	174547	190614
3346	174593	190556
3347	174642	190499
3348	174689	190442
3349	174737	190385
3350	174784	190327
3351	174832	190270
3352	174879	190213
3353	174927	190157
3354	174975	190099
3355	175023	190043
3356	175070	189986
3357	175119	189930
3358	175168	189874
3359	175217	189818
3360	175265	189762
3361	175313	189705
3362	175361	189649
3363	175411	189594
3364	175460	189538
3365	175508	189482
3366	175555	189425
3367	175602	189366
3368	175650	189310
3369	175697	189253
3370	175744	189195
3371	175792	189138
3372	175839	189081
3373	175889	189026
3374	175937	188969
3375	175985	188913
3376	176033	188856
3377	176082	188801
3378	176130	188744
3379	176179	188689
3380	176229	188634
3381	176276	188576
3382	176323	188519
3383	176370	188462
3384	176419	188406
3385	176469	188352
3386	176518	188296
3387	176567	188241
3388	176615	188185
3389	176665	188130
3390	176710	188070
3391	176757	188013
3392	176804	187956
3393	176852	187898
3394	176898	187840
3395	176946	187784
3396	176994	187727
3397	177042	187671
3398	177089	187613
3399	177136	187556
3400	177185	187500
3401	177234	187445
3402	177281	187388
3403	177328	187331
3404	177375	187273
3405	177425	187218
3406	177477	187166
3407	177526	187111
3408	177575	187056
3409	177624	187000
3410	177672	186944
3411	177720	186887
3412	177767	186830
3413	177817	186775
3414	177864	186718
3415	177911	186661
3416	177960	186605
3417	178010	186551
3418	178055	186491
3419	178102	186435
3420	178150	186378
3421	178196	186320
3422	178243	186262
3423	178291	186206
3424	178331	186141
3425	178378	186084
3426	178426	186028
3427	178479	185976
3428	178561	185956
3429	178616	185907
3430	178664	185851
3431	178712	185794
3432	178760	185738
3433	178807	185680
3434	178854	185623
3435	178902	185567
3436	178949	185510
3437	178996	185452
3438	179043	185395
3439	179090	185337
3440	179138	185281
3441	179184	185223
3442	179231	185166
3443	179280	185110
3444	179328	185055
3445	179376	184997
3446	179423	184940
3447	179472	184885
3448	179521	184830
3449	179570	184775
3450	179619	184720
3451	179669	184666
3452	179718	184610
3453	179764	184552
3454	179812	184496
3455	179860	184440
3456	179908	184383
3457	179956	184328
3458	180005	184272
3459	180054	184217
3460	180102	184161
3461	180150	184105
3462	180198	184049
3463	180248	183995
3464	180295	183938
3465	180344	183883
3466	180409	183843
3467	180456	183786
3468	180504	183730
3469	180554	183676
3470	180603	183621
3471	180652	183566
3472	180700	183510
3473	180748	183454
3474	180796	183397
3475	180844	183342
3476	180892	183285
3477	180940	183229
3478	180988	183173
3479	181036	183117
3480	181085	183062
3481	181134	183006
3482	181182	182951
3483	181231	182895
3484	181278	182838
3485	181324	182780
3486	181373	182726
3487	181420	182669
3488	181468	182612
3489	181516	182557
3490	181567	182503
3491	181616	182449
3492	181667	182395
3493	181716	182340
3494	181763	182283
3495	181809	182225
3496	181858	182170
3497	181904	182112
3498	181951	182055
3499	182000	182000
3500	182050	181946
3501	182098	181890
3502	182147	181835
3503	182194	181778
3504	182241	181721
3505	182305	181681
3506	182354	181626
3507	182403	181571
3508	182449	181513
3509	182497	181457
3510	182544	181401
3511	182593	181346
3512	182642	181290
3513	182689	181233
3514	182736	181177
3515	182783	181120
3516	182830	181062
3517	182877	181006
3518	182924	180949
3519	182972	180893
3520	183020	180837
3521	183066	180779
3522	183115	180724
3523	183164	180669
3524	183212	180614
3525	183260	180558
3526	183310	180504
3527	183405	180494
3528	183477	180461
3529	183524	180404
3530	183570	180347
3531	183617	180290
3532	183667	180236
3533	183713	180178
3534	183760	180121
3535	183808	180065
3536	183855	180009
3537	183903	179953
3538	183951	179897
3539	183999	179841
3540	184047	179785
3541	184095	179729
3542	184143	179673
3543	184190	179616
3544	184238	179561
3545	184287	179505
3546	184334	179449
3547	184381	179392
3548	184429	179336
3549	184476	179279
3550	184523	179222
3551	184570	179166
3552	184619	179111
3553	184667	179055
3554	184712	178997
3555	184761	178942
3556	184814	178891
3557	184860	178833
3558	184906	178776
3559	184954	178720
3560	185002	178664
3561	185051	178609
3562	185099	178554
3563	185148	178498
3564	185194	178441
3565	185242	178385
3566	185291	178330
3567	185339	178275
3568	185387	178219
3569	185434	178162
3570	185483	178108
3571	185531	178051
3572	185578	177995
3573	185638	177951
3574	185693	177902
3575	185744	177849
3576	185791	177792
3577	185837	177734
3578	185889	177683
3579	185937	177627
3580	185983	177569
3581	186030	177512
3582	186098	177476
3583	186158	177432
3584	186205	177375
3585	186252	177319
3586	186300	177263
3587	186350	177209
3588	186397	177152
3589	186445	177097
3590	186493	177041
3591	186541	176985
3592	186588	176929
3593	186639	176876
3594	186688	176821
3595	186735	176765
3596	186783	176709
3597	186836	176658
3598	186883	176602
3599	186932	176547
3600	186978	176490
3601	187025	176433
3602	187073	176377
3603	187120	176320
3604	187167	176264
3605	187216	176210
3606	187264	176154
3607	187312	176098
3608	187360	176043
3609	187408	175987
3610	187461	175936
3611	187521	175892
3612	187569	175837
3613	187617	175781
3614	187666	175726
3615	187714	175671
3616	187762	175615
3617	187810	175559
3618	187857	175503
3619	187906	175448
3620	187957	175395
3621	188006	175340
3622	188052	175284
3623	188099	175227
3624	188146	175170
3625	188194	175114
3626	188247	175064
3627	188380	175087
3628	188443	175045
3629	188491	174990
3630	188540	174935
3631	188587	174880
3632	188635	174823
3633	188682	174767
3634	188729	174711
3635	188779	174657
3636	188827	174601
3637	188875	174546
3638	188922	174490
3639	188971	174435
3640	189021	174381
3641	189069	174326
3642	189118	174271
3643	189166	174215
3644	189215	174161
3645	189262	174104
3646	189307	174047
3647	189355	173990
3648	189403	173935
3649	189450	173878
3650	189497	173822
3651	189545	173766
3652	189592	173711
3653	189642	173656
3654	189690	173602
3655	189740	173548
3656	189788	173492
3657	189837	173438
3658	189885	173382
3659	189933	173327
3660	189984	173274
3661	190034	173220
3662	190082	173165
3663	190130	173110
3664	190179	173055
3665	190227	173000
3666	190274	172944
3667	190323	172889
3668	190372	172834
3669	190419	172778
3670	190466	172722
3671	190514	172666
3672	190560	172609
3673	190607	172553
3674	190655	172497
3675	190703	172442
3676	190751	172387
3677	190799	172332
3678	190847	172276
3679	190896	172221
3680	190943	172165
3681	190992	172110
3682	191040	172055
3683	191089	172001
3684	191137	171946
3685	191184	171889
3686	191237	171839
3687	191285	171783
3688	191335	171729
3689	191383	171674
3690	191432	171620
3691	191479	171564
3692	191527	171509
3693	191575	171453
3694	191623	171397
3695	191671	171342
3696	191719	171287
3697	191765	171230
3698	191813	171174
3699	191860	171119
3700	191907	171062
3701	191955	171007
3702	192003	170951
3703	192050	170895
3704	192097	170839
3705	192147	170786
3706	192196	170732
3707	192244	170676
3708	192294	170622
3709	192341	170567
3710	192388	170511
3711	192437	170456
3712	192487	170402
3713	192536	170348
3714	192584	170293
3715	192634	170239
3716	192682	170184
3717	192728	170128
3718	192777	170073
3719	192845	170035
3720	192893	169980
3721	192942	169926
3722	192989	169869
3723	193037	169815
3724	193085	169759
3725	193133	169704
3726	193186	169653
3727	193257	169618
3728	193321	169577
3729	193368	169521
3730	193415	169465
3731	193463	169410
3732	193511	169354
3733	193560	169300
3734	193610	169246
3735	193656	169190
3736	193705	169135
3737	193770	169095
3738	193820	169042
3739	193868	168986
3740	193915	168931
3741	193964	168876
3742	194011	168820
3743	194059	168765
3744	194107	168709
3745	194160	168659
3746	194209	168604
3747	194257	168550
3748	194306	168495
3749	194354	168440
3750	194401	168384
3751	194450	168330
3752	194497	168274
3753	194545	168218
3754	194592	168163
3755	194640	168107
3756	194689	168053
3757	194736	167998
3758	194784	167942
3759	194833	167888
3760	194881	167832
3761	194929	167778
3762	194976	167721
3763	195023	167666
3764	195071	167611
3765	195110	167548
3766	195155	167490
3767	195203	167435
3768	195252	167381
3769	195303	167328
3770	195350	167272
3771	195400	167219
3772	195448	167164
3773	195497	167110
3774	195545	167055
3775	195594	167001
3776	195641	166945
3777	195689	166890
3778	195737	166834
3779	195784	166779
3780	195833	166724
3781	195883	166671
3782	195932	166617
3783	195980	166563
3784	196028	166507
3785	196075	166451
3786	196123	166396
3787	196170	166341
3788	196218	166285
3789	196266	166231
3790	196313	166175
3791	196360	166119
3792	196408	166064
3793	196456	166009
3794	196504	165954
3795	196552	165899
3796	196600	165844
3797	196648	165789
3798	196712	165748
3799	196759	165692
3800	196806	165636
3801	196853	165580
3802	196901	165525
3803	196949	165471
3804	196997	165415
3805	197046	165361
3806	197097	165309
3807	197146	165254
3808	197193	165199
3809	197241	165144
3810	197290	165090
3811	197338	165035
3812	197386	164980
3813	197433	164924
3814	197479	164868
3815	197527	164812
3816	197575	164757
3817	197623	164703
3818	197671	164648
3819	197719	164594
3820	197780	164549
3821	197827	164494
3822	197875	164438
3823	197921	164382
3824	197979	164335
3825	198026	164280
3826	198077	164228
3827	198187	164224
3828	198251	164183
3829	198299	164127
3830	198346	164072
3831	198394	164016
3832	198439	163959
3833	198486	163904
3834	198533	163848
3835	198580	163792
3836	198629	163738
3837	198679	163685
3838	198727	163630
3839	198775	163575
3840	198822	163519
3841	198871	163465
3842	198918	163410
3843	198967	163356
3844	199014	163300
3845	199061	163244
3846	199110	163191
3847	199158	163136
3848	199208	163082
3849	199257	163028
3850	199304	162973
3851	199351	162917
3852	199400	162863
3853	199448	162809
3854	199496	162754
3855	199544	162698
3856	199591	162643
3857	199638	162588
3858	199685	162532
3859	199746	162488
3860	199793	162432
3861	199841	162377
3862	199890	162323
3863	199938	162269
3864	199986	162214
3865	200034	162159
3866	200082	162104
3867	200130	162049
3868	200178	161995
3869	200225	161939
3870	200273	161884
3871	200322	161830
3872	200368	161774
3873	200415	161718
3874	200462	161663
3875	200509	161607
3876	200557	161553
3877	200606	161498
3878	200653	161443
3879	200701	161388
3880	200748	161333
3881	200796	161278
3882	200845	161224
3883	200891	161168
3884	200939	161113
3885	200986	161058
3886	201033	161002
3887	201080	160946
3888	201126	160891
3889	201174	160835
3890	201222	160781
3891	201271	160727
3892	201319	160673
3893	201367	160618
3894	201413	160562
3895	201462	160507
3896	201509	160452
3897	201557	160397
3898	201605	160343
3899	201654	160289
3900	201701	160234
3901	201750	160179
3902	201798	160125
3903	201845	160069
3904	201892	160014
3905	201942	159961
3906	201988	159905
3907	202034	159848
3908	202081	159794
3909	202128	159738
3910	202174	159682
3911	202222	159627
3912	202272	159574
3913	202320	159519
3914	202368	159465
3915	202415	159410
3916	202463	159355
3917	202510	159299
3918	202556	159243
3919	202605	159189
3920	202651	159133
3921	202698	159078
3922	202744	159022
3923	202791	158966
3924	202838	158911
3925	202885	158856
3926	202933	158801
3927	202986	158751
3928	203064	158719
3929	203130	158679
3930	203177	158624
3931	203225	158569
3932	203273	158514
3933	203320	158459
3934	203368	158404
3935	203414	158349
3936	203460	158293
3937	203509	158239
3938	203556	158184
3939	203605	158130
3940	203653	158075
3941	203701	158021
3942	203748	157965
3943	203796	157911
3944	203844	157856
3945	203891	157801
3946	203937	157745
3947	203984	157689
3948	204034	157636
3949	204082	157582
3950	204130	157528
3951	204177	157472
3952	204225	157418
3953	204275	157365
3954	204338	157322
3955	204387	157268
3956	204434	157213
3957	204482	157159
3958	204530	157104
3959	204577	157049
3960	204624	156993
3961	204671	156938
3962	204718	156883
3963	204766	156829
3964	204814	156775
3965	204862	156720
3966	204909	156665
3967	204958	156611
3968	205006	156557
3969	205054	156502
3970	205104	156449
3971	205151	156394
3972	205198	156339
3973	205246	156285
3974	205293	156229
3975	205339	156174
3976	205388	156120
3977	205436	156065
3978	205483	156010
3979	205530	155955
3980	205579	155901
3981	205625	155846
3982	205672	155790
3983	205720	155735
3984	205766	155680
3985	205814	155625
3986	205862	155571
3987	205911	155517
3988	205961	155464
3989	206007	155409
3990	206055	155354
3991	206102	155299
3992	206149	155244
3993	206197	155190
3994	206245	155136
3995	206294	155082
3996	206342	155027
3997	206391	154974
3998	206437	154918
3999	206484	154863
4000	206531	154808
4001	206579	154753
4002	206627	154699
4003	206675	154645
4004	206722	154590
4005	206769	154535
4006	206820	154482
4007	206869	154429
4008	206918	154375
4009	206965	154320
4010	207012	154265
4011	207060	154211
4012	207108	154157
4013	207154	154101
4014	207201	154046
4015	207249	153991
4016	207296	153936
4017	207344	153882
4018	207391	153827
4019	207438	153772
4020	207486	153718
4021	207533	153663
4022	207581	153609
4023	207629	153555
4024	207676	153499
4025	207724	153445
4026	207787	153402
4027	207905	153400
4028	207978	153364
4029	208026	153309
4030	208072	153253
4031	208119	153199
4032	208168	153145
4033	208216	153091
4034	208263	153036
4035	208310	152981
4036	208358	152927
4037	208407	152873
4038	208470	152830
4039	208518	152776
4040	208566	152721
4041	208614	152667
4042	208660	152611
4043	208707	152556
4044	208753	152500
4045	208800	152445
4046	208847	152391
4047	208894	152336
4048	208942	152281
4049	208989	152226
4050	209036	152171
4051	209084	152118
4052	209132	152063
4053	209180	152009
4054	209228	151955
4055	209276	151900
4056	209325	151847
4057	209372	151792
4058	209420	151737
4059	209466	151682
4060	209514	151628
4061	209562	151574
4062	209609	151519
4063	209656	151464
4064	209704	151410
4065	209752	151356
4066	209800	151301
4067	209847	151246
4068	209892	151190
4069	209939	151135
4070	209986	151081
4071	210033	151025
4072	210080	150971
4073	210128	150917
4074	210175	150862
4075	210223	150807
4076	210270	150753
4077	210318	150698
4078	210365	150644
4079	210415	150591
4080	210464	150537
4081	210511	150483
4082	210559	150429
4083	210607	150374
4084	210654	150320
4085	210702	150266
4086	210750	150212
4087	210798	150157
4088	210846	150103
4089	210894	150049
4090	210942	149995
4091	210990	149941
4092	211037	149886
4093	211086	149833
4094	211133	149778
4095	211179	149722
4096	211228	149669
4097	211273	149613
4098	211321	149559
4099	211367	149503
4100	211433	149462
4101	211482	149409
4102	211531	149355
4103	211580	149302
4104	211628	149248
4105	211680	149197
4106	211730	149144
4107	211779	149091
4108	211826	149036
4109	211875	148982
4110	211922	148928
4111	211969	148873
4112	212017	148819
4113	212065	148765
4114	212112	148710
4115	212159	148655
4116	212206	148600
4117	212255	148547
4118	212301	148492
4119	212351	148440
4120	212399	148386
4121	212449	148332
4122	212497	148279
4123	212546	148225
4124	212594	148171
4125	212641	148117
4126	212691	148064
4127	212770	148031
4128	212848	147998
4129	212898	147946
4130	212945	147891
4131	212992	147837
4132	213039	147782
4133	213086	147727
4134	213133	147673
4135	213180	147618
4136	213228	147564
4137	213275	147509
4138	213322	147454
4139	213370	147400
4140	213419	147347
4141	213466	147292
4142	213514	147238
4143	213561	147184
4144	213607	147129
4145	213655	147074
4146	213702	147020
4147	213750	146966
4148	213797	146911
4149	213845	146857
4150	213892	146803
4151	213939	146748
4152	213985	146693
4153	214033	146638
4154	214081	146585
4155	214128	146530
4156	214175	146475
4157	214222	146421
4158	214270	146367
4159	214319	146314
4160	214365	146259
4161	214414	146205
4162	214461	146151
4163	214507	146095
4164	214554	146041
4165	214602	145987
4166	214651	145933
4167	214697	145878
4168	214743	145823
4169	214792	145770
4170	214839	145715
4171	214888	145662
4172	214935	145608
4173	214997	145563
4174	215044	145509
4175	215091	145454
4176	215138	145400
4177	215185	145345
4178	215233	145291
4179	215279	145236
4180	215327	145182
4181	215374	145127
4182	215421	145073
4183	215468	145018
4184	215514	144963
4185	215562	144909
4186	215608	144854
4187	215654	144799
4188	215702	144745
4189	215748	144690
4190	215795	144636
4191	215844	144582
4192	215892	144528
4193	215939	144474
4194	215999	144428
4195	216048	144375
4196	216096	144321
4197	216152	144273
4198	216207	144224
4199	216256	144170
4200	216304	144117
4201	216350	144062
4202	216400	144009
4203	216447	143955
4204	216494	143900
4205	216543	143847
4206	216591	143793
4207	216639	143739
4208	216687	143686
4209	216735	143632
4210	216782	143577
4211	216833	143525
4212	216880	143471
4213	216928	143417
4214	216977	143364
4215	217025	143311
4216	217072	143256
4217	217120	143202
4218	217166	143147
4219	217215	143094
4220	217262	143040
4221	217316	142990
4222	217361	142934
4223	217407	142879
4224	217453	142824
4225	217498	142769
4226	217550	142717
4227	217625	142681
4228	217731	142665
4229	217788	142617
4230	217836	142564
4231	217883	142510
4232	217929	142455
4233	217975	142399
4234	218021	142344
4235	218069	142290
4236	218115	142235
4237	218162	142181
4238	218209	142127
4239	218256	142072
4240	218304	142018
4241	218351	141964
4242	218397	141909
4243	218443	141854
4244	218489	141799
4245	218536	141745
4246	218583	141690
4247	218645	141645
4248	218695	141593
4249	218746	141541
4250	218792	141486
4251	218837	141431
4252	218884	141376
4253	218943	141330
4254	218992	141277
4255	219037	141221
4256	219083	141166
4257	219130	141112
4258	219177	141057
4259	219222	141002
4260	219268	140947
4261	219315	140893
4262	219362	140838
4263	219408	140783
4264	219454	140728
4265	219501	140674
4266	219548	140620
4267	219594	140565
4268	219641	140511
4269	219688	140456
4270	219734	140401
4271	219780	140346
4272	219825	140291
4273	219872	140236
4274	219918	140182
4275	219964	140126
4276	220010	140072
4277	220057	140018
4278	220103	139963
4279	220149	139908
4280	220195	139853
4281	220241	139798
4282	220289	139744
4283	220335	139690
4284	220382	139635
4285	220428	139580
4286	220473	139525
4287	220521	139471
4288	220567	139416
4289	220613	139361
4290	220659	139307
4291	220706	139253
4292	220752	139198
4293	220808	139149
4294	220855	139095
4295	220902	139040
4296	220948	138986
4297	220994	138931
4298	221040	138876
4299	221087	138822
4300	221133	138767
4301	221179	138713
4302	221226	138658
4303	221273	138604
4304	221320	138550
4305	221367	138495
4306	221417	138443
4307	221463	138388
4308	221509	138334
4309	221555	138279
4310	221601	138224
4311	221647	138169
4312	221694	138115
4313	221739	138060
4314	221786	138005
4315	221832	137951
4316	221877	137896
4317	221924	137842
4318	221971	137787
4319	222018	137733
4320	222063	137678
4321	222107	137622
4322	222153	137567
4323	222200	137513
4324	222246	137458
4325	222292	137403
4326	222339	137349
4327	222390	137298
4328	222516	137293
4329	222581	137249
4330	222644	137205
4331	222690	137150
4332	222735	137095
4333	222781	137041
4334	222828	136986
4335	222874	136931
4336	222919	136876
4337	222965	136821
4338	223011	136767
4339	223057	136712
4340	223105	136658
4341	223152	136604
4342	223199	136551
4343	223250	136499
4344	223296	136444
4345	223343	136390
4346	223389	136336
4347	223436	136281
4348	223482	136227
4349	223529	136172
4350	223574	136117
4351	223620	136063
4352	223669	136010
4353	223715	135955
4354	223761	135901
4355	223808	135846
4356	223854	135792
4357	223901	135738
4358	223962	135693
4359	224008	135638
4360	224054	135583
4361	224100	135528
4362	224145	135473
4363	224192	135419
4364	224239	135365
4365	224285	135310
4366	224330	135255
4367	224377	135201
4368	224424	135147
4369	224470	135093
4370	224516	135038
4371	224562	134984
4372	224608	134929
4373	224654	134874
4374	224699	134819
4375	224746	134765
4376	224792	134711
4377	224838	134656
4378	224884	134601
4379	224928	134546
4380	224978	134494
4381	225023	134439
4382	225069	134384
4383	225115	134330
4384	225163	134276
4385	225209	134221
4386	225257	134168
4387	225302	134113
4388	225348	134059
4389	225393	134003
4390	225439	133949
4391	225485	133894
4392	225532	133840
4393	225578	133786
4394	225624	133732
4395	225670	133677
4396	225717	133623
4397	225777	133577
4398	225824	133523
4399	225872	133469
4400	225919	133416
4401	225966	133362
4402	226011	133306
4403	226072	133261
4404	226119	133207
4405	226166	133154
4406	226214	133100
4407	226261	133046
4408	226310	132994
4409	226357	132940
4410	226404	132886
4411	226450	132832
4412	226496	132777
4413	226543	132723
4414	226588	132668
4415	226634	132614
4416	226680	132559
4417	226726	132505
4418	226773	132451
4419	226818	132396
4420	226865	132342
4421	226911	132287
4422	226957	132233
4423	227003	132179
4424	227050	132125
4425	227096	132071
4426	227141	132015
4427	227194	131965
4428	227261	131923
4429	227328	131881
4430	227375	131827
4431	227425	131775
4432	227504	131740
4433	227554	131687
4434	227601	131634
4435	227648	131580
4436	227693	131525
4437	227738	131470
4438	227784	131416
4439	227844	131369
4440	227890	131315
4441	227935	131260
4442	227981	131206
4443	228028	131152
4444	228074	131097
4445	228120	131043
4446	228166	130989
4447	228211	130934
4448	228258	130880
4449	228304	130826
4450	228349	130771
4451	228395	130716
4452	228441	130662
4453	228486	130607
4454	228534	130554
4455	228585	130503
4456	228631	130448
4457	228679	130395
4458	228724	130340
4459	228770	130286
4460	228817	130232
4461	228864	130178
4462	228909	130124
4463	228955	130069
4464	229000	130015
4465	229046	129960
4466	229090	129905
4467	229137	129851
4468	229184	129797
4469	229231	129744
4470	229277	129689
4471	229323	129635
4472	229368	129580
4473	229414	129526
4474	229462	129473
4475	229508	129419
4476	229555	129365
4477	229601	129311
4478	229648	129257
4479	229695	129203
4480	229741	129149
4481	229788	129095
4482	229834	129041
4483	229881	128987
4484	229929	128934
4485	229975	128880
4486	230021	128826
4487	230067	128771
4488	230114	128718
4489	230160	128664
4490	230207	128610
4491	230253	128556
4492	230300	128502
4493	230346	128448
4494	230392	128394
4495	230437	128340
4496	230484	128285
4497	230531	128232
4498	230578	128178
4499	230624	128124
4500	230669	128069
4501	230717	128017
4502	230765	127963
4503	230812	127910
4504	230858	127856
4505	230904	127801
4506	230951	127748
4507	230997	127694
4508	231046	127641
4509	231092	127587
4510	231139	127533
4511	231185	127479
4512	231233	127427
4513	231280	127373
4514	231326	127318
4515	231372	127265
4516	231419	127211
4517	231465	127157
4518	231512	127103
4519	231558	127049
4520	231603	126995
4521	231649	126940
4522	231693	126885
4523	231739	126831
4524	231784	126777
4525	231830	126723
4526	231877	126669
4527	231921	126614
4528	231971	126562
4529	232036	126518
4530	232100	126474
4531	232150	126422
4532	232197	126369
4533	232242	126314
4534	232289	126261
4535	232336	126207
4536	232383	126153
4537	232427	126099
4538	232473	126044
4539	232520	125991
4540	232567	125937
4541	232613	125883
4542	232660	125830
4543	232708	125777
4544	232753	125722
4545	232800	125669
4546	232846	125615
4547	232891	125560
4548	232936	125506
4549	232982	125451
4550	233026	125397
4551	233072	125343
4552	233118	125289
4553	233164	125235
4554	233211	125181
4555	233257	125127
4556	233303	125073
4557	233348	125019
4558	233394	124965
4559	233440	124911
4560	233488	124858
4561	233536	124805
4562	233580	124750
4563	233627	124696
4564	233673	124642
4565	233719	124589
4566	233767	124535
4567	233814	124482
4568	233860	124428
4569	233906	124375
4570	233955	124322
4571	234002	124269
4572	234048	124215
4573	234095	124161
4574	234141	124107
4575	234188	124054
4576	234234	124000
4577	234280	123946
4578	234326	123892
4579	234371	123838
4580	234421	123786
4581	234467	123732
4582	234513	123678
4583	234559	123624
4584	234605	123571
4585	234653	123517
4586	234699	123464
4587	234745	123410
4588	234791	123356
4589	234839	123303
4590	234885	123249
4591	234931	123195
4592	234978	123142
4593	235025	123088
4594	235071	123034
4595	235116	122980
4596	235161	122926
4597	235207	122872
4598	235253	122818
4599	235299	122765
4600	235345	122711
4601	235391	122657
4602	235448	122609
4603	235494	122555
4604	235541	122502
4605	235590	122449
4606	235636	122396
4607	235684	122343
4608	235730	122289
4609	235776	122235
4610	235822	122181
4611	235869	122128
4612	235917	122075
4613	235966	122023
4614	236012	121969
4615	236058	121915
4616	236104	121862
4617	236151	121808
4618	236197	121754
4619	236243	121701
4620	236289	121647
4621	236337	121594
4622	236383	121540
4623	236429	121487
4624	236474	121432
4625	236522	121380
4626	236570	121327
4627	236622	121276
4628	236740	121259
4629	236795	121210
4630	236845	121159
4631	236891	121105
4632	236937	121051
4633	236983	120997
4634	237029	120943
4635	237077	120890
4636	237123	120837
4637	237171	120784
4638	237222	120733
4639	237267	120679
4640	237314	120626
4641	237360	120572
4642	237406	120518
4643	237453	120465
4644	237500	120411
4645	237546	120358
4646	237592	120304
4647	237639	120251
4648	237684	120197
4649	237730	120143
4650	237777	120090
4651	237822	120035
4652	237869	119982
4653	237914	119928
4654	237962	119875
4655	238008	119822
4656	238055	119768
4657	238102	119715
4658	238149	119662
4659	238197	119609
4660	238243	119556
4661	238289	119502
4662	238335	119448
4663	238379	119394
4664	238427	119341
4665	238485	119294
4666	238532	119240
4667	238579	119187
4668	238626	119134
4669	238672	119080
4670	238735	119035
4671	238782	118982
4672	238829	118928
4673	238875	118875
4674	238921	118821
4675	238969	118769
4676	239015	118715
4677	239052	118657
4678	239102	118605
4679	239148	118552
4680	239195	118498
4681	239241	118445
4682	239290	118393
4683	239337	118340
4684	239383	118286
4685	239431	118233
4686	239477	118180
4687	239525	118127
4688	239571	118073
4689	239616	118019
4690	239664	117967
4691	239709	117913
4692	239755	117860
4693	239802	117806
4694	239849	117753
4695	239895	117699
4696	239940	117646
4697	239987	117593
4698	240034	117539
4699	240080	117486
4700	240126	117432
4701	240174	117380
4702	240220	117326
4703	240266	117272
4704	240313	117219
4705	240361	117167
4706	240409	117114
4707	240456	117061
4708	240506	117009
4709	240554	116957
4710	240600	116903
4711	240646	116850
4712	240691	116796
4713	240738	116743
4714	240787	116691
4715	240832	116637
4716	240879	116584
4717	240929	116532
4718	240975	116479
4719	241022	116425
4720	241068	116372
4721	241114	116318
4722	241160	116265
4723	241205	116211
4724	241252	116158
4725	241297	116104
4726	241343	116051
4727	241393	115999
4728	241482	115966
4729	241563	115930
4730	241612	115877
4731	241657	115824
4732	241704	115770
4733	241750	115717
4734	241796	115663
4735	241843	115610
4736	241889	115557
4737	241935	115503
4738	241982	115450
4739	242029	115398
4740	242089	115351
4741	242135	115297
4742	242184	115245
4743	242229	115191
4744	242276	115138
4745	242322	115085
4746	242368	115032
4747	242415	114979
4748	242463	114926
4749	242511	114873
4750	242558	114820
4751	242604	114767
4752	242668	114722
4753	242714	114668
4754	242761	114616
4755	242808	114563
4756	242868	114516
4757	242915	114463
4758	242961	114409
4759	243007	114356
4760	243053	114303
4761	243100	114250
4762	243146	114196
4763	243193	114143
4764	243240	114090
4765	243285	114037
4766	243332	113983
4767	243378	113930
4768	243425	113877
4769	243472	113824
4770	243519	113771
