iter	Logloss
2900	0.008338374305
2901	0.008338367127
2902	0.00833836662
2903	0.00833174834
2904	0.008331710728
2905	0.008331709739
2906	0.008331707221
2907	0.008314000415
2908	0.008313091721
2909	0.00831308374
2910	0.008313072201
2911	0.008313063951
2912	0.008313059694
2913	0.00831304171
2914	0.008313039719
2915	0.008312964757
2916	0.008312962723
2917	0.008306201381
2918	0.008300676568
2919	0.008300664029
2920	0.00829387121
2921	0.008293870652
2922	0.008293819599
2923	0.008293775042
2924	0.008293756947
2925	0.008293747622
2926	0.008293743225
2927	0.008293739212
2928	0.008293738765
2929	0.008293733975
2930	0.008293733352
2931	0.00829372619
2932	0.008293624066
2933	0.008293616528
2934	0.008293611676
2935	0.008293611131
2936	0.008293606799
2937	0.008290421067
2938	0.008290420394
2939	0.008290369323
2940	0.008290364195
2941	0.008290357943
2942	0.008288160774
2943	0.008288159344
2944	0.008288155399
2945	0.008288111481
2946	0.008288101266
2947	0.008288095867
2948	0.008288066628
2949	0.00828806005
2950	0.008288059798
2951	0.00828805852
2952	0.008288054193
2953	0.008288052918
2954	0.00828802877
2955	0.008288025033
2956	0.008288020363
2957	0.008288014436
2958	0.008288013822
2959	0.008288006358
2960	0.00828799829
2961	0.008287997011
2962	0.008287978424
2963	0.008287974578
2964	0.00828534638
2965	0.00828400265
2966	0.008283980061
2967	0.008283961977
2968	0.008283938944
2969	0.008283928666
2970	0.008281876469
2971	0.008281865157
2972	0.008280675186
2973	0.008280673408
2974	0.008277979269
2975	0.008277838984
2976	0.008277829469
2977	0.008273322312
2978	0.008273192346
2979	0.008273188467
2980	0.008273186245
2981	0.00827317266
2982	0.008258353422
2983	0.008240388511
2984	0.008240386228
2985	0.008240380254
2986	0.008240377948
2987	0.008240366569
2988	0.008240361174
2989	0.008240359964
2990	0.008240351964
2991	0.008240295825
2992	0.008240295541
2993	0.008240284668
2994	0.008240279361
2995	0.008240275858
2996	0.008240273022
2997	0.008240272947
2998	0.008240268224
2999	0.008240238978
3000	0.008240238978
3001	0.008240231042
3002	0.008230548525
3003	0.00822499912
3004	0.008224996723
3005	0.008224991536
3006	0.008224988387
3007	0.008224985241
3008	0.008224975634
3009	0.008223459963
3010	0.008223446839
3011	0.008218294052
3012	0.008215991341
3013	0.008214258047
3014	0.008214252358
3015	0.008214251906
3016	0.00821424851
3017	0.00821424851
3018	0.00820901298
3019	0.008208974094
3020	0.008208963768
3021	0.008208955387
3022	0.008208949801
3023	0.008207470236
3024	0.008207429825
3025	0.008207426925
3026	0.008207240946
3027	0.008200222388
3028	0.008200221878
3029	0.008200218225
3030	0.008200217051
3031	0.008200112067
3032	0.008200044467
3033	0.008186675356
3034	0.008186650825
3035	0.008186638117
3036	0.008186633035
3037	0.008186630502
3038	0.008186625828
3039	0.008186609102
3040	0.008186604658
3041	0.008186602398
3042	0.008186592201
3043	0.008186588724
3044	0.008186582357
3045	0.00818656851
3046	0.008177540189
3047	0.008177534525
3048	0.008177533064
3049	0.008177511164
3050	0.008177498719
3051	0.008177497317
3052	0.008176537322
3053	0.008176306238
3054	0.008172127801
3055	0.008172123466
3056	0.008172104583
3057	0.008169241011
3058	0.008169079656
3059	0.008169078777
3060	0.008169074103
3061	0.008169068004
3062	0.008169057488
3063	0.00816684047
3064	0.008166834433
3065	0.008166815879
3066	0.008166764813
3067	0.008166764165
3068	0.008164647673
3069	0.008164617355
3070	0.008164598298
3071	0.008164592327
3072	0.008164589836
3073	0.008164582183
3074	0.008164571896
3075	0.00815240807
3076	0.00815239342
3077	0.008152393114
3078	0.00815235203
3079	0.008152308331
3080	0.008152304462
3081	0.008152299601
3082	0.008150861442
3083	0.008150859149
3084	0.008143290514
3085	0.00813806623
3086	0.008138053789
3087	0.008130188878
3088	0.00813017824
3089	0.008129987169
3090	0.008129907978
3091	0.008129876731
3092	0.008129871302
3093	0.008124443681
3094	0.008118838311
3095	0.008098665969
3096	0.008098658673
3097	0.008098645755
3098	0.00809864259
3099	0.008098638895
3100	0.008098638363
3101	0.008095577429
3102	0.008093119609
3103	0.008093060205
3104	0.008093014318
3105	0.008092996699
3106	0.008089957174
3107	0.008089938162
3108	0.008089820616
3109	0.008089795052
3110	0.008089794133
3111	0.008082813469
3112	0.008067197446
3113	0.008059890656
3114	0.008048133165
3115	0.00804810794
3116	0.008048106361
3117	0.008048103823
3118	0.008048096623
3119	0.008042034101
3120	0.008042028942
3121	0.008042023597
3122	0.008042010932
3123	0.008039658862
3124	0.008039649285
3125	0.008039646038
3126	0.00803964219
3127	0.008039598274
3128	0.008039598274
3129	0.008039593649
3130	0.008039593649
3131	0.008038568172
3132	0.008038560218
3133	0.008038556324
3134	0.008038555943
3135	0.008038493355
3136	0.008038479888
3137	0.008038468274
3138	0.008038467023
3139	0.008038463508
3140	0.008038456559
3141	0.008038442631
3142	0.008038418888
3143	0.008038412938
3144	0.008037466992
3145	0.008037458238
3146	0.008030664336
3147	0.008024274664
3148	0.008022345165
3149	0.0080223437
3150	0.008022341067
3151	0.008022326544
3152	0.008022320536
3153	0.008022313616
3154	0.008022307286
3155	0.008022275478
3156	0.008022272318
3157	0.008022270951
3158	0.008022266898
3159	0.008022245031
3160	0.008020692187
3161	0.008020687051
3162	0.008015941244
3163	0.008015870203
3164	0.00801586908
3165	0.008015851042
3166	0.008015845263
3167	0.008015830007
3168	0.008015828111
3169	0.008015758431
3170	0.008003168404
3171	0.007995619826
3172	0.007995617002
3173	0.007992693568
3174	0.007992675021
3175	0.007990165241
3176	0.00799016399
3177	0.007990161307
3178	0.007990159839
3179	0.007990157161
3180	0.007990130572
3181	0.007990102554
3182	0.007989662569
3183	0.007989586975
3184	0.007984859475
3185	0.007984816534
3186	0.00798481379
3187	0.007984811563
3188	0.007984810936
3189	0.007984799851
3190	0.007984788893
3191	0.007984772258
3192	0.007982051724
3193	0.007982046859
3194	0.007982038635
3195	0.007982034421
3196	0.007982034243
3197	0.007974803243
3198	0.007974553252
3199	0.007974544058
3200	0.007971073573
3201	0.007971066567
3202	0.007968804444
3203	0.007968790479
3204	0.007968671629
3205	0.007968603415
3206	0.007968602742
3207	0.007968601632
3208	0.007968600966
3209	0.007968591934
3210	0.00796856341
3211	0.007968555272
3212	0.007968527912
3213	0.007968525271
3214	0.00796852425
3215	0.007968487144
3216	0.007960171272
3217	0.007960163937
3218	0.007960148551
3219	0.007960143556
3220	0.007960139287
3221	0.007960112734
3222	0.007960109501
3223	0.007958824061
3224	0.00795881831
3225	0.007958816357
3226	0.007958813664
3227	0.007958809814
3228	0.007955671632
3229	0.007955660881
3230	0.007955658459
3231	0.007955638717
3232	0.007955638082
3233	0.007955638082
3234	0.007955623312
3235	0.007955598165
3236	0.007955586665
3237	0.007955558589
3238	0.007955533357
3239	0.007949721881
3240	0.007938245359
3241	0.007931366486
3242	0.007931364656
3243	0.007931359367
3244	0.007931355364
3245	0.007931346445
3246	0.007931333211
3247	0.007924873561
3248	0.007924838597
3249	0.007924761039
3250	0.007924395177
3251	0.007923034605
3252	0.007923026843
3253	0.007923008475
3254	0.007922997559
3255	0.007922989972
3256	0.007908826291
3257	0.007908811232
3258	0.007908805147
3259	0.007906285146
3260	0.007906274515
3261	0.007906212881
3262	0.007906207604
3263	0.007898666993
3264	0.007896606428
3265	0.00789660054
3266	0.007896591439
3267	0.007894530231
3268	0.007888703719
3269	0.007888162877
3270	0.007888158774
3271	0.007888146934
3272	0.0078881449
3273	0.007888140096
3274	0.007888129066
3275	0.007888127332
3276	0.007888110589
3277	0.007888106572
3278	0.007888102654
3279	0.007888101508
3280	0.007888086814
3281	0.00788808571
3282	0.007888083229
3283	0.007882038128
3284	0.007867080306
3285	0.007867078378
3286	0.007867063072
3287	0.007867051913
3288	0.007867043628
3289	0.007867025641
3290	0.007867015546
3291	0.007867014356
3292	0.007867014045
3293	0.007866997012
3294	0.007856409597
3295	0.007852529862
3296	0.007852529233
3297	0.007852515198
3298	0.007852509002
3299	0.007852508431
3300	0.00785250802
3301	0.00785250802
3302	0.007851883612
3303	0.007851826951
3304	0.007851815482
3305	0.007851814803
3306	0.007846686338
3307	0.007846682502
3308	0.007846679147
3309	0.007846669906
3310	0.007846591558
3311	0.0078465882
3312	0.007846568254
3313	0.007846553097
3314	0.007846551332
3315	0.007840698374
3316	0.007840655411
3317	0.007840634801
3318	0.007819673269
3319	0.007819652856
3320	0.007819647021
3321	0.007819602811
3322	0.007819600555
3323	0.007819569076
3324	0.007819550664
3325	0.007819543192
3326	0.007819533943
3327	0.007819528802
3328	0.007819520432
3329	0.007819520432
3330	0.007819508068
3331	0.007819481836
3332	0.007819480513
3333	0.00781947991
3334	0.007817405156
3335	0.007817402742
3336	0.00781739843
3337	0.007817394221
3338	0.007817368609
3339	0.007817342769
3340	0.007817308007
3341	0.007817184037
3342	0.007817180591
3343	0.007817174607
3344	0.007817164231
3345	0.007817162938
3346	0.007817156403
3347	0.007817153015
3348	0.007817139047
3349	0.007817132009
3350	0.007817131632
3351	0.007817129052
3352	0.007817124264
3353	0.007817119367
3354	0.007817064469
3355	0.007811064817
3356	0.007802850557
3357	0.007799756621
3358	0.007790621176
3359	0.007786990405
3360	0.007786983668
3361	0.007786976095
3362	0.007786970644
3363	0.007786949041
3364	0.007786949041
3365	0.007781292439
3366	0.007781127313
3367	0.007781039519
3368	0.007781028012
3369	0.007781022609
3370	0.007781022312
3371	0.007781019958
3372	0.007781004039
3373	0.00777347291
3374	0.007773349497
3375	0.007773340853
3376	0.007773296732
3377	0.007773214406
3378	0.007773057507
3379	0.007773040706
3380	0.007773035176
3381	0.007773032551
3382	0.007773025751
3383	0.007773025167
3384	0.007773022003
3385	0.007764729774
3386	0.007764727211
3387	0.007764668592
3388	0.007764649728
3389	0.007764647
3390	0.007764621965
3391	0.007764621518
3392	0.007764620695
3393	0.007764620137
3394	0.007764615939
3395	0.007764611663
3396	0.007764611163
3397	0.007764583341
3398	0.007764575421
3399	0.007764500853
3400	0.007764491825
3401	0.007764481651
3402	0.007764472092
3403	0.007764370826
3404	0.00776432854
3405	0.007764327454
3406	0.007758631589
3407	0.007758630336
3408	0.007758622584
3409	0.007758550965
3410	0.007758488304
3411	0.007751765929
3412	0.007751764955
3413	0.007751745355
3414	0.007751734499
3415	0.007751676909
3416	0.007751514249
3417	0.007751513051
3418	0.007751465723
3419	0.007751458276
3420	0.007751449307
3421	0.00775142892
3422	0.007748221522
3423	0.00774821734
3424	0.007747389682
3425	0.007718456787
3426	0.007718456326
3427	0.007713029193
3428	0.007713027804
3429	0.007712968414
3430	0.007712968044
3431	0.00771296508
3432	0.007712953558
3433	0.007712905896
3434	0.00771289024
3435	0.007710153256
3436	0.007709469944
3437	0.007709452275
3438	0.007709450378
3439	0.007709447892
3440	0.007709436674
3441	0.007708229854
3442	0.007708224087
3443	0.007708152179
3444	0.00770814389
3445	0.007708137727
3446	0.007708137191
3447	0.00770813508
3448	0.007708116108
3449	0.007708110732
3450	0.007708108481
3451	0.007708104883
3452	0.007699250494
3453	0.007699249084
3454	0.007699243065
3455	0.007699242655
3456	0.007699225806
3457	0.007699211513
3458	0.007699210725
3459	0.007697038612
3460	0.007697037671
3461	0.007696961359
3462	0.00769695018
3463	0.007696846879
3464	0.007696842955
3465	0.007694557742
3466	0.007694543982
3467	0.007684885674
3468	0.007676287013
3469	0.007676280163
3470	0.007676258912
3471	0.007676247725
3472	0.007676247064
3473	0.007673809174
3474	0.007673794291
3475	0.007673766683
3476	0.007673759993
3477	0.007673758418
3478	0.007673757749
3479	0.007672632212
3480	0.007672631425
3481	0.007672630363
3482	0.007672604942
3483	0.007672604291
3484	0.007672598683
3485	0.007672566539
3486	0.007672560577
3487	0.007672511513
3488	0.007672509066
3489	0.007671875552
3490	0.007671867635
3491	0.007671864464
3492	0.007671861557
3493	0.007671851483
3494	0.00767184898
3495	0.007671847544
3496	0.0076718431
3497	0.007671833587
3498	0.007671817211
3499	0.007671784082
3500	0.007669137313
3501	0.007663711174
3502	0.007652333081
3503	0.007652327203
3504	0.007652316413
3505	0.007652316413
3506	0.007652303512
3507	0.007652302768
3508	0.007652271414
3509	0.007652220804
3510	0.007651777663
3511	0.007651766938
3512	0.007651765657
3513	0.0076517631
3514	0.00765176087
3515	0.007651756435
3516	0.00765175498
3517	0.007651720491
3518	0.007651711013
3519	0.007651371785
3520	0.007651370148
3521	0.007651360064
3522	0.007650958904
3523	0.007650951074
3524	0.007650942273
3525	0.007631446508
3526	0.007623720038
3527	0.00762046278
3528	0.007615573853
3529	0.007610468338
3530	0.007609776262
3531	0.007609749071
3532	0.007609600281
3533	0.007609599281
3534	0.00760959475
3535	0.007609516445
3536	0.007609375212
3537	0.007609361742
3538	0.007609358468
3539	0.007609352514
3540	0.007609336751
3541	0.007609325202
3542	0.0076093188
3543	0.00760931769
3544	0.007608526731
3545	0.007608525052
3546	0.007608523707
3547	0.007608523707
3548	0.007608499462
3549	0.007608498789
3550	0.007608495201
3551	0.007608469604
3552	0.007608464055
3553	0.007608458314
3554	0.007608458314
3555	0.007608452513
3556	0.007608451958
3557	0.007608429604
3558	0.007608429403
3559	0.007608395692
3560	0.007608391759
3561	0.007608379333
3562	0.007606204418
3563	0.007602271062
3564	0.007602264175
3565	0.007602201691
3566	0.00760219764
3567	0.007602185136
3568	0.007600452993
3569	0.007600452627
3570	0.007600439895
3571	0.007600400362
3572	0.007600346862
3573	0.007600346141
3574	0.007600344133
3575	0.007600275518
3576	0.00759198137
3577	0.007591980199
3578	0.007591979415
3579	0.007591973881
3580	0.00759196784
3581	0.0075919661
3582	0.007591961666
3583	0.007591961611
3584	0.007591956238
3585	0.007591954868
3586	0.007591936053
3587	0.007591836709
3588	0.007591826001
3589	0.00759181037
3590	0.007591794723
3591	0.00759175877
3592	0.00759175703
3593	0.007591706799
3594	0.007591701426
3595	0.007591693861
3596	0.007591688413
3597	0.007591681978
3598	0.007591623537
3599	0.007591605252
3600	0.00759160471
3601	0.007591528665
3602	0.007591518625
3603	0.007591501946
3604	0.007591470055
3605	0.007591464681
3606	0.007591456118
3607	0.00759144764
3608	0.007589322652
3609	0.007589275986
3610	0.007589126267
3611	0.007589115351
3612	0.007579170528
3613	0.007579170236
3614	0.007571967573
3615	0.007571950371
3616	0.007571944544
3617	0.007571934439
3618	0.007571931664
3619	0.007571885254
3620	0.007571884587
3621	0.007571861293
3622	0.00757185974
3623	0.007571829397
3624	0.007571828735
3625	0.007571817698
3626	0.007571816628
3627	0.007571813992
3628	0.00757180288
3629	0.007568382194
3630	0.007563187248
3631	0.007563173828
3632	0.007563172986
3633	0.007563089508
3634	0.007563085884
3635	0.007563054777
3636	0.007561645078
3637	0.00756162201
3638	0.00756111888
3639	0.007561107277
3640	0.007561106358
3641	0.007561100298
3642	0.007557933872
3643	0.007552496481
3644	0.007552475069
3645	0.007552474542
3646	0.00755246863
3647	0.007552442941
3648	0.007552432479
3649	0.007552416006
3650	0.007552415201
3651	0.007552388827
3652	0.007552375796
3653	0.007552313582
3654	0.007552296276
3655	0.007552264399
3656	0.007552235271
3657	0.007548994313
3658	0.007548990725
3659	0.00754896002
3660	0.007545969016
3661	0.007545935401
3662	0.007545933083
3663	0.007545877382
3664	0.007541216302
3665	0.007524471731
3666	0.007524469124
3667	0.007524457872
3668	0.007524449981
3669	0.007524445958
3670	0.00752444178
3671	0.007524434276
3672	0.007524434276
3673	0.007524434276
3674	0.007524432562
3675	0.007524428846
3676	0.007524428156
3677	0.007513416957
3678	0.007513408962
3679	0.007508112585
3680	0.00750807127
3681	0.007508040654
3682	0.007508037986
3683	0.007500915754
3684	0.007500873893
3685	0.007500837467
3686	0.007500835607
3687	0.007500834872
3688	0.007494424871
3689	0.00748918573
3690	0.007489168074
3691	0.007489161768
3692	0.007489141914
3693	0.007489138247
3694	0.007489122483
3695	0.007489121692
3696	0.007489113633
3697	0.007489112076
3698	0.007489086889
3699	0.007484942217
3700	0.007484940697
3701	0.007484913338
3702	0.007484909465
3703	0.007484908045
3704	0.007484891932
3705	0.007484890321
3706	0.007484884998
3707	0.007484856456
3708	0.007484839418
3709	0.007484829939
3710	0.007484828816
3711	0.007484799156
3712	0.007484791687
3713	0.007484776418
3714	0.007484760085
3715	0.00748475639
3716	0.007481479279
3717	0.007475632432
3718	0.007459431263
3719	0.007458782969
3720	0.007458744239
3721	0.007458706318
3722	0.007458691666
3723	0.007458679412
3724	0.007458671524
3725	0.007458665015
3726	0.007458648674
3727	0.007458571725
3728	0.007458559305
3729	0.007456985828
3730	0.007456980841
3731	0.007456910108
3732	0.007456892634
3733	0.00744953825
3734	0.007449525968
3735	0.00744951253
3736	0.00744899091
3737	0.00744894904
3738	0.007448917
3739	0.007448910973
3740	0.007448907469
3741	0.007448894582
3742	0.00744889178
3743	0.007448887376
3744	0.007448886336
3745	0.007448880117
3746	0.007448870531
3747	0.007448870531
3748	0.007448868399
3749	0.007448841464
3750	0.007448836569
3751	0.007448761268
3752	0.007448759006
3753	0.007448758136
3754	0.007448757633
3755	0.007448749533
3756	0.00744725268
3757	0.007437339726
3758	0.007437339389
3759	0.007437281178
3760	0.007437278498
3761	0.007437226584
3762	0.007433356734
3763	0.007433352848
3764	0.007433352021
3765	0.007430458956
3766	0.007430458956
3767	0.007430439781
3768	0.007430404569
3769	0.007430397887
3770	0.007426754114
3771	0.007426730147
3772	0.007426721016
3773	0.007426344965
3774	0.007426335544
3775	0.007425258439
3776	0.00742524267
3777	0.007425236498
3778	0.007425234827
3779	0.007425227424
3780	0.007415182774
3781	0.007405894958
3782	0.007405892583
3783	0.007405777303
3784	0.007405754977
3785	0.007405753851
3786	0.007405743289
3787	0.007405710509
3788	0.007405643487
3789	0.007405627173
3790	0.007405625397
3791	0.007405625101
3792	0.007399871724
3793	0.0073998535
3794	0.007399841775
3795	0.007399832813
3796	0.007399828893
3797	0.007399642461
3798	0.007399586594
3799	0.007399583852
3800	0.007399569463
3801	0.007397380693
3802	0.007396392792
3803	0.007396375327
3804	0.007391052824
3805	0.007391050433
3806	0.007384790187
3807	0.007384770841
3808	0.007383561865
3809	0.007383514566
3810	0.007383502237
3811	0.007383501244
3812	0.007383496412
3813	0.007373730219
3814	0.007373729139
3815	0.007373721843
3816	0.007373710789
3817	0.007373703643
3818	0.007373700121
3819	0.00737368991
3820	0.007373637741
3821	0.007373629088
3822	0.00736999832
3823	0.007369989299
3824	0.007369977787
3825	0.007369903897
3826	0.007369898035
3827	0.007369804807
3828	0.007369797546
3829	0.007369793427
3830	0.00736979163
3831	0.007369778045
3832	0.007369768883
3833	0.007369763064
3834	0.007369760546
3835	0.007369668008
3836	0.007365265481
3837	0.007365241554
3838	0.007363841173
3839	0.007363825391
3840	0.007363808084
3841	0.007363806888
3842	0.007363805825
3843	0.007363803699
3844	0.007363800324
3845	0.007363799261
3846	0.007363799106
3847	0.007363785524
3848	0.007362694574
3849	0.007362671653
3850	0.00736267106
3851	0.007359985677
3852	0.007359916972
3853	0.007358071468
3854	0.007358069532
3855	0.007357998307
3856	0.007357997439
3857	0.007357976385
3858	0.007357975482
3859	0.007357961753
3860	0.007357960795
3861	0.007357947494
3862	0.007357945918
3863	0.00735793424
3864	0.007357933467
3865	0.007357932316
3866	0.007357932316
3867	0.00735792856
3868	0.007357924936
3869	0.007357924825
3870	0.007354869945
3871	0.00735486046
3872	0.007354851047
3873	0.007353839373
3874	0.007353836596
3875	0.007353799867
3876	0.00735377702
3877	0.007353769724
3878	0.007353768876
3879	0.007353755688
3880	0.007353754619
3881	0.007349964599
3882	0.00734994295
3883	0.007349932552
3884	0.007349932128
3885	0.007349918211
3886	0.007349916538
3887	0.007349914665
3888	0.007346285644
3889	0.007344216292
3890	0.007335058632
3891	0.007335042563
3892	0.007335038604
3893	0.007335024322
3894	0.007334995779
3895	0.007334993641
3896	0.007334992407
3897	0.007334978151
3898	0.00733496522
3899	0.007334908297
3900	0.007334888988
3901	0.00733488811
3902	0.007326192396
3903	0.007316573391
3904	0.007316566794
3905	0.007316543963
3906	0.007316533247
3907	0.007316523882
3908	0.007316519956
3909	0.007316500191
3910	0.007316497915
3911	0.007313597622
3912	0.007313585951
3913	0.007313585276
3914	0.007313575277
3915	0.007313573438
3916	0.007313566889
3917	0.007313552186
3918	0.007313541483
3919	0.00730389746
3920	0.007303896605
3921	0.007303889431
3922	0.007303887015
3923	0.007303884817
3924	0.007295066584
3925	0.007295032163
3926	0.007295025928
3927	0.007293719925
3928	0.007293703456
3929	0.007287326689
3930	0.007287326454
3931	0.007287323275
3932	0.007287320629
3933	0.00728731911
3934	0.007287314837
3935	0.007287304188
3936	0.007287302383
3937	0.007287302003
3938	0.007287279098
3939	0.007287274131
3940	0.007287272633
3941	0.007286521471
3942	0.007286520951
3943	0.007286513073
3944	0.007286511764
3945	0.007282558218
3946	0.0072825499
3947	0.007282543218
3948	0.007282542181
3949	0.007282541267
3950	0.007271222368
3951	0.007271197845
3952	0.007271194224
3953	0.007271187538
3954	0.007271184193
3955	0.007271176001
3956	0.007271171361
3957	0.00727117065
3958	0.007271165289
3959	0.007271140953
3960	0.007271136222
3961	0.007271130628
3962	0.007267407325
3963	0.007267340419
3964	0.007267339287
3965	0.007267250326
3966	0.007267250189
3967	0.007266425742
3968	0.007266406268
3969	0.00726639395
3970	0.007262192351
3971	0.007262183196
3972	0.007262181693
3973	0.007262123766
3974	0.007262122206
3975	0.007259939186
3976	0.007259908145
3977	0.007259896451
3978	0.007259894265
3979	0.007259883974
3980	0.007259881867
3981	0.007259865052
3982	0.007259863945
3983	0.007246333949
3984	0.007246333499
3985	0.007246331626
3986	0.007246330473
3987	0.007246320123
3988	0.007246319415
3989	0.007246317621
3990	0.0072463176
3991	0.00724619342
3992	0.007246185605
3993	0.007246161256
3994	0.007244641402
3995	0.007244635772
3996	0.007244635351
3997	0.007239795855
3998	0.00723414937
3999	0.007234129274
4000	0.007234122493
4001	0.007234077721
4002	0.007234066881
4003	0.007234054358
4004	0.007234048818
4005	0.007234047429
4006	0.007234042679
4007	0.007233927735
4008	0.0072339247
4009	0.007233922391
4010	0.007233910638
4011	0.007233899525
4012	0.007233897271
4013	0.007233894265
4014	0.007233891663
4015	0.007233891173
4016	0.007233869407
4017	0.007233849889
4018	0.007233848733
4019	0.007233845723
4020	0.007233843518
4021	0.007233811559
4022	0.007233802569
4023	0.007230655724
4024	0.007230655492
4025	0.007230649398
4026	0.007230639227
4027	0.00723063708
4028	0.007230631682
4029	0.007230628253
4030	0.00723061867
4031	0.007230546489
4032	0.007230522351
4033	0.007225715251
4034	0.00722569923
4035	0.007225696372
4036	0.007225690266
4037	0.007225684238
4038	0.007225673625
4039	0.007219645511
4040	0.007219639899
4041	0.007219586047
4042	0.007219572861
4043	0.007219551486
4044	0.007219550565
4045	0.007219545052
4046	0.00721426213
4047	0.007214205058
4048	0.007210009635
4049	0.007210008583
4050	0.007209934249
4051	0.007209927135
4052	0.007209923947
4053	0.007209903063
4054	0.007209901539
4055	0.007209901426
4056	0.007209899027
4057	0.007208912963
4058	0.007208904154
4059	0.007208476368
4060	0.007208460956
4061	0.007208459108
4062	0.007208458687
4063	0.007208427161
4064	0.007208401795
4065	0.007208387556
4066	0.007208380014
4067	0.007208365003
4068	0.007208364305
4069	0.007208358778
4070	0.00720834088
4071	0.007208339571
4072	0.007208338752
4073	0.007208328516
4074	0.007208325728
4075	0.007208319817
4076	0.007208319131
4077	0.007208307796
4078	0.007208303854
4079	0.007208302053
4080	0.007203742592
4081	0.007203728271
4082	0.007203701576
4083	0.007196343063
4084	0.007191796186
4085	0.007191793662
4086	0.007191764648
4087	0.007191761376
4088	0.007178924338
4089	0.007178904121
4090	0.007178894993
4091	0.007178888495
4092	0.007178888325
4093	0.007178887595
4094	0.007178874414
4095	0.007178869364
4096	0.00717886588
4097	0.007178856033
4098	0.007178852014
4099	0.00717885124
4100	0.007178846276
4101	0.007178843489
4102	0.007178828764
4103	0.007178806648
4104	0.00717880638
4105	0.007178727203
4106	0.007178726184
4107	0.007178708333
4108	0.00717870545
4109	0.007178695917
4110	0.0071786951
4111	0.007176520986
4112	0.007176513121
4113	0.007176507095
4114	0.007176497633
4115	0.007176491651
4116	0.007176384368
4117	0.007176348852
4118	0.007176342893
4119	0.007176215641
4120	0.007176210534
4121	0.007176209053
4122	0.007176207571
4123	0.00717615093
4124	0.007174596114
4125	0.007171199619
4126	0.007171198628
4127	0.0071711921
4128	0.007170147938
4129	0.007161543203
4130	0.007149061916
4131	0.007148991076
4132	0.007148957091
4133	0.007148834866
4134	0.007148834445
4135	0.007148829146
4136	0.007147695203
4137	0.007147682903
4138	0.00714728221
4139	0.007147267976
4140	0.007147169971
4141	0.007147163627
4142	0.007147155159
4143	0.007147106223
4144	0.007147097021
4145	0.007147093199
4146	0.007147090455
4147	0.007147086651
4148	0.007147080389
4149	0.007147069984
4150	0.007147069822
4151	0.007147066942
4152	0.007147059694
4153	0.007147056546
4154	0.007147040072
4155	0.007147031987
4156	0.007147025162
4157	0.007147016207
4158	0.007147015409
4159	0.007147002381
4160	0.007146978737
4161	0.00714697659
4162	0.007146975428
4163	0.00714697296
4164	0.007146957297
4165	0.007146955208
4166	0.007146948532
4167	0.007146947486
4168	0.007146944871
4169	0.007143940531
4170	0.007143921833
4171	0.007143907173
4172	0.007138368628
4173	0.007138349219
4174	0.007137651868
4175	0.007137046615
4176	0.00713704265
4177	0.007137031167
4178	0.007137015669
4179	0.007137002136
4180	0.007136999549
4181	0.007136894961
4182	0.007136879407
4183	0.007136877101
4184	0.007136876333
4185	0.007136869056
4186	0.007136864628
4187	0.007136852331
4188	0.007136821624
4189	0.007136818312
4190	0.007136816501
4191	0.007136808803
4192	0.007136799668
4193	0.007136771575
4194	0.00713676905
4195	0.007136204798
4196	0.007136204464
4197	0.007133318348
4198	0.007133313547
4199	0.007133302637
4200	0.007133281084
4201	0.007133264364
4202	0.007133254392
4203	0.007133243292
4204	0.007133212616
4205	0.007133154828
4206	0.00713314492
4207	0.007133144013
4208	0.007126377636
4209	0.007126353624
4210	0.007126340972
4211	0.007126338666
4212	0.007126290873
4213	0.007126285811
4214	0.007126249232
4215	0.007126224362
4216	0.007126223976
4217	0.007125349121
4218	0.007124687387
4219	0.007124682015
4220	0.0071246781
4221	0.007124677432
4222	0.007124661565
4223	0.007124658303
4224	0.007124647851
4225	0.0071246444
4226	0.007124594405
4227	0.007124584437
4228	0.007119284696
4229	0.00711841532
4230	0.007113660126
4231	0.007100215298
4232	0.007100200908
4233	0.007099636534
4234	0.007099188412
4235	0.007099180144
4236	0.00709261091
4237	0.007092605286
4238	0.007092598318
4239	0.00709259648
4240	0.0070925929
4241	0.00709258909
4242	0.007092584415
4243	0.007092584003
4244	0.007089954561
4245	0.007089947395
4246	0.007089941221
4247	0.00708993713
4248	0.007089923549
4249	0.007080181541
4250	0.00705992127
4251	0.007047950481
4252	0.007047935698
4253	0.007047925231
4254	0.007047884188
4255	0.00704788342
4256	0.007047874535
4257	0.0070477719
4258	0.007047771098
4259	0.007047769568
4260	0.007047766919
4261	0.0070477484
4262	0.007047741177
4263	0.007047734663
4264	0.00704554106
4265	0.007045515427
4266	0.007045515103
4267	0.007045508579
4268	0.007045468941
4269	0.007045437744
4270	0.007045431023
4271	0.007045406244
4272	0.007045394273
4273	0.00704539104
4274	0.007045389438
4275	0.007045388123
4276	0.007041080387
4277	0.0070410328
4278	0.007041031654
4279	0.007041029936
4280	0.007041028536
4281	0.007041026908
4282	0.00704102555
4283	0.007041023834
4284	0.007041007725
4285	0.007041006133
4286	0.007040996768
4287	0.007040990422
4288	0.0070409876
4289	0.007040976094
4290	0.007033121849
4291	0.007026693497
4292	0.00702668826
4293	0.007026685381
4294	0.00702652268
4295	0.007020103281
4296	0.007018497766
4297	0.007018490425
4298	0.007016491673
